iter,steps,eta_train,eta_val,loss,epsilon,sps,elapsed_s
66,19551,0.54696,,0.614014,0.2667,318.56,91.4
67,20070,0.53488,,0.702551,0.2556,324.12,93.0
68,20095,0.09524,,0.279858,0.2444,239.67,93.1
69,20146,0.0,,-0.665224,0.2333,239.56,93.3
70,20239,0.06349,0.3075,-0.694166,0.2222,21.91,97.6
71,20722,0.2963,,-0.392201,0.2111,322.78,99.1
72,21405,0.37056,,-0.101593,0.2,322.18,101.2
73,21864,0.60577,,0.289722,0.1889,318.25,102.6
74,22407,0.37433,,-0.201726,0.1778,327.52,104.3
75,22525,0.23077,,-0.219098,0.1667,278.71,104.7
76,22961,0.20863,,-0.446438,0.1556,301.05,106.2
77,22985,0.03846,,-0.331673,0.1444,244.24,106.3
78,23190,0.07463,,-0.217356,0.1333,306.01,107.0
79,23715,0.34545,,0.391709,0.1222,318.57,108.6
80,24031,0.08844,0.195,-0.008812,0.1111,73.15,112.9
81,24279,0.32258,,0.095939,0.1,304.55,113.7
82,24468,0.09677,,-0.046888,0.0889,280.32,114.4
83,24799,0.63014,,1.862234,0.0778,313.53,115.5
84,25019,0.05056,,0.432216,0.0667,304.88,116.2
85,25379,0.15894,,0.586551,0.0556,299.16,117.4
86,25520,0.24138,,0.412168,0.05,282.29,117.9
87,25617,0.0,,0.213294,0.05,271.05,118.3
88,25920,0.1791,,0.1344,0.05,291.28,119.3
89,26148,0.16102,,-0.101957,0.05,310.71,120.1
90,26498,0.23529,0.20750000000000002,0.145885,0.05,81.06,124.4
91,26585,0.05333,,-0.187294,0.05,276.98,124.7
92,26736,0.05085,,-0.243392,0.05,301.49,125.2
93,26768,0.0,,-0.253144,0.05,252.97,125.3
94,27124,0.20513,,-0.380594,0.05,312.93,126.5
95,27684,0.36416,,0.27713,0.05,323.43,128.2
96,27941,0.08889,,-0.389395,0.05,283.6,129.1
97,28127,0.04286,,-0.369407,0.05,298.08,129.7
98,28449,0.0884,,-0.200589,0.05,318.98,130.7
99,28755,0.13699,,0.011068,0.05,307.46,131.7
100,28885,0.10345,0.35750000000000004,-0.037002,0.05,29.57,136.1
101,28924,0.14286,,1.034298,0.05,252.85,136.3
102,29037,0.07292,,0.700895,0.05,279.29,136.7
103,29330,0.13529,,0.440879,0.05,323.4,137.6
104,29517,0.08247,,0.105837,0.05,302.21,138.2
105,30274,0.49746,,1.122107,0.05,323.56,140.6
106,30541,0.36585,,0.68484,0.05,296.39,141.5
107,30942,0.1962,,-0.000535,0.05,319.88,142.7
108,31121,0.34615,,0.169872,0.05,288.01,143.4
109,31651,0.23429,,-0.220025,0.05,318.9,145.0
110,31851,0.14634,0.47750000000000004,-0.473689,0.05,39.26,150.1
111,32317,0.44167,,0.330125,0.05,305.37,151.7
112,32562,0.2069,,-0.147589,0.05,308.57,152.5
113,32637,0.10345,,-0.235364,0.05,259.58,152.7
114,33183,0.65873,,0.925493,0.05,326.11,154.4
115,33247,0.00735,,-0.295476,0.05,252.15,154.7
116,33627,0.23622,,-0.212367,0.05,296.13,156.0
117,33709,0.2963,,0.455927,0.05,255.95,156.3
118,33915,0.05932,,-0.425407,0.05,315.81,156.9
119,34197,0.14074,,-0.162498,0.05,303.53,157.9
120,34470,0.08725,0.24,-0.100275,0.05,63.58,162.2
121,34928,0.27097,,0.233914,0.05,306.71,163.7
122,34971,0.04167,,0.354991,0.05,248.29,163.8
123,35325,0.44681,,0.967901,0.05,316.16,165.0
124,35483,0.04142,,0.190434,0.05,308.69,165.5
125,35944,0.65138,,1.756477,0.05,327.92,166.9
126,36139,0.07937,,-0.154694,0.05,305.69,167.5
127,36348,0.05031,,-0.306822,0.05,304.32,168.2
128,36723,0.2623,,-0.060225,0.05,279.91,169.6
129,37057,0.30556,,0.387069,0.05,308.14,170.7
130,37525,0.28571,0.395,0.212377,0.05,81.7,176.4
131,37905,0.31818,,0.276728,0.05,295.75,177.7
132,37977,0.25926,,0.013718,0.05,234.49,178.0
133,38096,0.05556,,-0.422053,0.05,279.3,178.4
134,38195,0.11111,,-0.224949,0.05,267.4,178.8
135,38394,0.03784,,-0.338335,0.05,290.59,179.5
136,38538,0.04167,,-0.388343,0.05,264.83,180.0
137,38651,0.19355,,0.062353,0.05,282.4,180.4
138,38863,0.0582,,-0.198985,0.05,317.73,181.1
139,39092,0.10526,,-0.116393,0.05,301.06,181.9
140,39383,0.2,0.49749999999999994,0.164592,0.05,54.36,187.2
141,39501,0.02703,,-0.067597,0.05,282.74,187.6
142,39794,0.23529,,0.023802,0.05,299.96,188.6
143,39929,0.05769,,0.324971,0.05,279.68,189.1
144,40083,0.2549,,0.477499,0.05,271.88,189.7
145,40280,0.19565,,0.237787,0.05,310.53,190.3
146,40437,0.175,,0.214189,0.05,297.16,190.8
147,40593,0.15385,,-0.125517,0.05,284.13,191.4
148,40887,0.15385,,-0.246423,0.05,284.24,192.4
149,40908,0.0,,0.245524,0.05,251.61,192.5
150,40996,0.33333,0.5050000000000001,0.148772,0.05,18.4,197.3
151,41386,0.7561,,1.598619,0.05,322.28,198.5
152,41533,0.20408,,-0.24622,0.05,283.83,199.0
153,41891,0.33333,,0.005422,0.05,317.75,200.2
154,42035,0.42105,,-0.0117,0.05,285.19,200.7
155,42574,0.55385,,0.507521,0.05,316.88,202.4
156,42979,0.46729,,0.046186,0.05,314.89,203.7
157,43180,0.3871,,0.006004,0.05,292.72,204.3
158,43577,0.20408,,-0.478707,0.05,310.57,205.6
159,43701,0.16901,,-0.392416,0.05,287.92,206.1
160,43974,0.20455,0.2975,-0.466854,0.05,61.29,210.5
161,44053,0.20588,,-0.264663,0.05,256.41,210.8
162,44356,0.20968,,-0.203581,0.05,311.08,211.8
163,44540,0.14433,,-0.214447,0.05,287.02,212.5
164,44801,0.12698,,0.077553,0.05,305.36,213.3
165,45098,0.15,,0.291217,0.05,306.19,214.3
166,45281,0.4898,,1.187251,0.05,297.23,214.9
167,45302,0.0,,0.264721,0.05,263.12,215.0
168,45683,0.13986,,0.181969,0.05,290.78,216.3
169,45922,0.28947,,0.127219,0.05,298.49,217.1
170,46211,0.32941,0.24749999999999997,0.653293,0.05,63.69,221.6
171,46553,0.30909,,0.124893,0.05,304.24,222.8
172,46665,0.11429,,-0.277462,0.05,274.71,223.2
173,46816,0.34043,,-0.017418,0.05,290.64,223.7
174,47111,0.41772,,0.254234,0.05,307.55,224.7
175,47609,0.61947,,0.413566,0.05,318.89,226.2
176,47663,0.18182,,-0.622876,0.05,232.56,226.5
177,47714,0.00971,,-0.549615,0.05,261.81,226.7
178,48426,0.48795,,0.020863,0.05,318.1,228.9
179,48642,0.12871,,-0.685866,0.05,303.16,229.6
180,48733,0.02381,0.2575,-0.647663,0.05,24.83,233.3
181,49041,0.50685,,-0.114757,0.05,284.24,234.4
182,49229,0.10924,,-0.636626,0.05,295.62,235.0
183,49586,0.22695,,-0.348027,0.05,315.84,236.1
184,49724,0.03101,,-0.572915,0.05,294.09,236.6
185,50006,0.42466,,-0.214268,0.05,316.52,237.5
186,50224,0.04545,,-0.248854,0.05,305.91,238.2
187,50455,0.3,,0.023207,0.05,306.35,239.0
188,50693,0.18018,,0.054319,0.05,296.85,239.8
189,51019,0.20714,,0.080964,0.05,291.14,240.9
190,51518,0.58716,0.21000000000000002,0.875009,0.05,109.02,245.5
191,51613,0.44828,,1.292262,0.05,261.36,245.9
192,51749,0.58065,,1.463951,0.05,272.03,246.4
193,52200,0.24306,,0.269279,0.05,297.29,247.9
194,52275,0.12245,,0.145011,0.05,259.39,248.2
195,52418,0.09333,,0.012427,0.05,302.46,248.7
196,53014,0.33333,,0.259571,0.05,316.34,250.5
197,53050,0.0,,0.113065,0.05,253.42,250.7
198,53353,0.30851,,-0.044,0.05,292.52,251.7
199,53516,0.11458,,-0.258035,0.05,292.96,252.3
200,53596,0.0,0.4325,-0.28463,0.05,18.2,256.7
201,53958,0.23022,,-0.327152,0.05,310.21,257.8
202,54137,0.40476,,-0.23898,0.05,301.67,258.4
203,54373,0.17143,,-0.440426,0.05,302.45,259.2
204,54393,0.025,,-0.073937,0.05,247.03,259.3
205,54799,0.37168,,0.395346,0.05,312.21,260.6
206,54858,0.07692,,0.296116,0.05,242.32,260.9
207,54976,0.08235,,-0.064564,0.05,274.98,261.3
208,55149,0.05096,,0.093774,0.05,320.05,261.8
209,55379,0.53846,,0.861598,0.05,307.36,262.6
210,55503,0.34286,0.31,0.435764,0.05,30.43,266.7
211,55759,0.06186,,-0.227206,0.05,289.98,267.5
212,56386,0.48125,,0.316683,0.05,310.0,269.6
213,56653,0.23529,,-0.215648,0.05,288.01,270.5
214,57176,0.60465,,0.728031,0.05,326.81,272.1
215,57684,0.488,,0.236167,0.05,316.2,273.7
216,57773,0.25714,,0.10673,0.05,254.6,274.1
217,58445,0.42308,,0.104519,0.05,316.13,276.2
218,58816,0.07186,,-0.64833,0.05,315.79,277.4
219,59212,0.2963,,-0.399512,0.05,298.02,278.7
220,59308,0.23333,0.43499999999999994,-0.558265,0.05,20.7,283.3
221,59569,0.19298,,-0.565402,0.05,293.13,284.2
222,60076,0.27429,,-0.405583,0.05,303.67,285.9
223,60535,0.38095,,-0.063035,0.05,312.24,287.4
224,60733,0.7907,,1.960906,0.05,302.56,288.0
225,60880,0.08861,,-0.376894,0.05,292.7,288.6
226,61186,0.3301,,0.069595,0.05,300.24,289.6
227,61566,0.22302,,-0.085397,0.05,294.54,290.9
228,61625,0.11765,,-0.023589,0.05,234.94,291.1
229,61911,0.15909,,-0.027523,0.05,297.26,292.1
230,62194,0.20721,0.505,0.168544,0.05,52.35,297.5
231,62346,0.27907,,0.370844,0.05,290.48,298.0
232,62679,0.08122,,0.014542,0.05,317.59,299.1
233,63040,0.73333,,1.923441,0.05,310.3,300.2
234,63342,0.16312,,-0.14662,0.05,287.93,301.3
235,63740,0.57895,,1.376206,0.05,304.86,302.6
236,63924,0.40816,,0.52504,0.05,294.45,303.2
237,64040,0.0289,,0.023067,0.05,292.93,303.6
238,64312,0.12179,,0.021628,0.05,316.36,304.5
239,64631,0.10606,,-0.184708,0.05,315.85,305.5
240,65161,0.22346,0.51,-0.081492,0.05,84.27,311.8
241,65194,0.04,,0.230239,0.05,245.78,311.9
242,65319,0.21154,,0.045561,0.05,276.56,312.4
243,65698,0.33962,,0.205292,0.05,309.78,313.6
244,66031,0.12414,,-0.298361,0.05,303.93,314.7
245,66780,0.50262,,0.656482,0.05,323.5,317.0
246,67087,0.0828,,-0.392641,0.05,311.2,318.0
247,67448,0.20139,,-0.34517,0.05,306.4,319.2
248,67651,0.15126,,-0.228996,0.05,309.57,319.9
249,67763,0.0375,0.32749999999999996,-0.410079,0.05,26.11,324.1
