iter,steps,eta_train,eta_val,loss,epsilon,sps,elapsed_s
35,8356,0.01282,,0.01103,0.6111,268.64,38.1
36,8495,0.0,,0.024375,0.6,295.98,38.6
37,8735,0.0,,0.014873,0.5889,310.6,39.4
38,8817,0.01786,,0.01752,0.5778,261.99,39.7
39,9284,0.08466,,0.021866,0.5667,294.14,41.3
40,9298,0.0,0.025,0.034433,0.5556,4.32,44.5
41,9493,0.04762,,0.013875,0.5444,287.9,45.2
42,9858,0.11765,,0.016643,0.5333,321.98,46.3
43,10448,0.12563,,0.016922,0.5222,331.21,48.1
44,10512,0.0,,0.026537,0.5111,262.31,48.4
45,10745,0.01579,,0.004744,0.5,299.29,49.1
46,11271,0.18056,,0.041441,0.4889,324.62,50.8
47,11279,0.0,,0.074502,0.4778,254.52,50.8
48,11541,0.01047,,0.011465,0.4667,326.35,51.6
49,12046,0.02162,,0.008692,0.4556,329.22,53.1
50,12259,0.00826,0.0125,0.039304,0.4444,56.64,56.9
51,12661,0.0,,0.014756,0.4333,326.74,58.1
52,13083,0.08257,,0.004452,0.4222,307.02,59.5
53,13501,0.17213,,0.016091,0.4111,309.44,60.9
54,13573,0.0,,0.015084,0.4,229.5,61.2
55,13784,0.0,,0.005419,0.3889,304.7,61.9
56,14533,0.02994,,0.008064,0.3778,336.11,64.1
57,14624,0.0,,0.0476,0.3667,290.38,64.4
58,14801,0.0,,0.015791,0.3556,307.87,65.0
59,14853,0.0,,0.157848,0.3444,264.55,65.2
60,15116,0.0,0.05,0.015618,0.3333,55.2,70.0
61,15144,0.0,,0.028055,0.3222,270.75,70.1
62,15249,0.0,,0.03003,0.3111,287.54,70.5
63,15432,0.05714,,0.025064,0.3,277.5,71.1
64,15525,0.0,,0.168861,0.2889,283.65,71.4
65,16370,0.20115,,0.011419,0.2778,324.41,74.1
66,16519,0.0,,0.039156,0.2667,299.44,74.6
67,17132,0.22656,,0.022755,0.2556,323.24,76.5
68,17484,0.04317,,0.013023,0.2444,318.34,77.6
69,17711,0.06977,,0.021033,0.2333,317.85,78.3
70,18172,0.19149,0.1275,0.017963,0.2222,66.34,85.2
71,18781,0.3875,,0.16932,0.2111,347.29,87.0
72,18833,0.0,,0.034544,0.2,263.16,87.2
73,19042,0.02439,,0.011139,0.1889,311.7,87.9
74,19271,0.01587,,0.007442,0.1778,316.71,88.6
75,19624,0.09091,,0.013678,0.1667,319.81,89.7
76,20166,0.31646,,0.050331,0.1556,342.07,91.3
77,21056,0.42945,,0.183527,0.1444,327.36,94.0
78,21381,0.0,,0.015102,0.1333,317.48,95.0
79,22182,0.21939,,0.008639,0.1222,326.14,97.5
80,22656,0.08929,0.16,0.004566,0.1111,73.47,103.9
81,23080,0.125,,0.021218,0.1,341.24,105.2
82,23310,0.03614,,0.049826,0.0889,323.65,105.9
83,23361,0.0,,0.015796,0.0778,265.51,106.1
84,23375,0.0,,0.123847,0.0667,267.35,106.2
85,23642,0.19298,,0.046331,0.0556,317.62,107.0
86,23666,0.0,,0.039401,0.05,265.11,107.1
87,23800,0.0101,,0.008433,0.05,293.0,107.5
88,24227,0.13855,,0.014574,0.05,305.42,109.0
89,24770,0.36994,,0.072411,0.05,287.78,110.8
90,25210,0.11696,0.2425,0.00677,0.05,72.86,116.9
91,25751,0.31126,,0.038569,0.05,298.64,118.7
92,25967,0.02597,,0.026407,0.05,319.4,119.4
93,26432,0.22346,,0.017488,0.05,311.89,120.9
94,26672,0.06897,,0.015798,0.05,291.34,121.7
95,26919,0.06587,,0.018091,0.05,303.78,122.5
96,27054,0.0,,0.010684,0.05,288.74,123.0
97,27207,0.0,,0.010879,0.05,292.82,123.5
98,27907,0.15464,,0.013677,0.05,306.6,125.8
99,27985,0.0,,0.012949,0.05,276.87,126.1
100,28101,0.0,0.07,0.020228,0.05,18.78,132.3
101,28484,0.15385,,0.02854,0.05,335.8,133.4
102,28940,0.2381,,0.025932,0.05,334.77,134.8
103,29169,0.01667,,0.018298,0.05,335.03,135.5
104,29561,0.02128,,0.030336,0.05,332.34,136.6
105,30220,0.15823,,0.016533,0.05,311.03,138.8
106,30507,0.00725,,0.011015,0.05,308.11,139.7
107,30707,0.0,,0.022277,0.05,323.33,140.3
108,31457,0.26496,,0.080545,0.05,333.33,142.6
109,31583,0.01587,,0.039832,0.05,276.08,143.0
110,32203,0.45946,0.10000000000000002,0.294043,0.05,89.1,150.0
111,33171,0.3125,,0.069646,0.05,345.18,152.8
112,33348,0.35,,0.163285,0.05,343.25,153.3
113,33660,0.03279,,0.005024,0.05,283.94,154.4
114,33936,0.0202,,0.003115,0.05,338.07,155.2
115,34453,0.072,,0.002639,0.05,325.17,156.8
116,34600,0.01887,,0.010575,0.05,301.65,157.3
117,35072,0.25316,,0.019588,0.05,332.09,158.7
118,35407,0.00625,,0.007458,0.05,320.91,159.8
119,35920,0.08621,,0.007276,0.05,329.42,161.4
120,36498,0.11518,0.13,0.005854,0.05,78.86,168.7
121,37101,0.23952,,0.015174,0.05,305.92,170.7
122,37876,0.34969,,0.082032,0.05,330.0,173.0
123,38220,0.22535,,0.02955,0.05,322.32,174.1
124,38620,0.13433,,0.003804,0.05,327.15,175.3
125,38895,0.04225,,0.10499,0.05,314.36,176.2
126,39331,0.15556,,0.019512,0.05,291.79,177.7
127,39674,0.14607,,0.031213,0.05,322.37,178.7
128,39830,0.0,,0.052027,0.05,315.26,179.2
129,40178,0.12088,,0.021928,0.05,309.28,180.4
130,40638,0.12422,0.1325,0.002821,0.05,69.09,187.0
131,40786,0.01471,,0.014859,0.05,275.79,187.6
132,40919,0.31818,,0.167387,0.05,312.36,188.0
133,41210,0.04242,,0.042065,0.05,329.03,188.9
134,42194,0.27586,,0.157752,0.05,339.12,191.8
135,42468,0.05063,,0.130324,0.05,331.9,192.6
136,42611,0.0,,0.06392,0.05,326.0,193.1
137,43179,0.09357,,0.033284,0.05,312.13,194.9
138,43448,0.02362,,0.013865,0.05,293.16,195.8
139,43645,0.0,,0.009786,0.05,311.89,196.4
140,43921,0.0,0.06999999999999999,0.013483,0.05,48.51,202.1
141,44093,0.03571,,0.162836,0.05,319.48,202.7
142,44278,0.0,,0.081396,0.05,301.8,203.3
143,45004,0.25806,,0.013904,0.05,310.09,205.6
144,45860,0.22105,,0.008805,0.05,326.26,208.3
145,45980,0.08696,,0.052161,0.05,300.6,208.7
146,46075,0.0,,0.022112,0.05,292.12,209.0
147,46677,0.11111,,0.004219,0.05,317.83,210.9
148,46947,0.00629,,0.011564,0.05,315.27,211.8
149,46981,0.0,,0.040198,0.05,247.97,211.9
150,47642,0.12568,0.1675,0.051023,0.05,95.6,218.8
151,47879,0.04444,,0.00642,0.05,323.46,219.5
152,48117,0.25532,,0.072799,0.05,317.36,220.3
153,48765,0.18301,,0.019367,0.05,305.94,222.4
154,49259,0.08108,,0.007434,0.05,324.23,223.9
155,49527,0.1,,0.003414,0.05,290.19,224.9
156,49895,0.16505,,0.005671,0.05,291.23,226.1
157,50260,0.17273,,0.005943,0.05,301.97,227.4
158,50459,0.01299,,0.028243,0.05,315.51,228.0
159,50707,0.1875,,0.057935,0.05,338.45,228.7
160,50887,0.01724,0.0875,0.052572,0.05,36.85,233.6
161,50955,0.0,,0.024237,0.05,263.84,233.9
162,51523,0.17582,,0.017192,0.05,327.86,235.6
163,51773,0.00781,,0.01523,0.05,275.91,236.5
164,51935,0.0,,0.017531,0.05,342.63,237.0
165,52174,0.0,,0.024072,0.05,329.06,237.7
166,52442,0.06742,,0.017831,0.05,295.21,238.6
167,53185,0.2243,,0.021861,0.05,333.58,240.9
168,53291,0.01587,,0.022053,0.05,280.02,241.2
169,53591,0.02439,,0.005803,0.05,311.88,242.2
170,53880,0.03279,0.0875,0.023683,0.05,47.98,248.2
171,54545,0.15464,,0.006073,0.05,343.09,250.2
172,54817,0.00971,,0.04879,0.05,313.77,251.0
173,55252,0.13462,,0.033426,0.05,310.75,252.4
174,55402,0.02597,,0.029506,0.05,300.13,253.0
175,56267,0.31304,,0.028978,0.05,349.32,255.4
176,56281,0.0,,0.020281,0.05,256.21,255.5
177,56575,0.0229,,0.033762,0.05,301.16,256.5
178,56796,0.0,,0.035489,0.05,320.76,257.2
179,57127,0.05785,,0.009055,0.05,293.67,258.3
180,57751,0.02151,0.06,0.00626,0.05,100.08,264.5
181,58042,0.07407,,0.00474,0.05,297.87,265.5
182,58220,0.01,,0.024756,0.05,293.17,266.1
183,58540,0.08108,,0.052138,0.05,323.12,267.1
184,59385,0.14935,,0.051013,0.05,321.79,269.7
185,59537,0.0,,0.068957,0.05,308.7,270.2
186,60297,0.0977,,0.0392,0.05,326.0,272.6
187,60974,0.02837,,0.027699,0.05,341.5,274.6
188,61312,0.00794,,0.005385,0.05,340.31,275.6
189,61496,0.08824,,0.022869,0.05,312.71,276.1
190,61646,0.0,0.0125,0.014318,0.05,33.46,280.6
191,62847,0.11656,,0.015496,0.05,346.31,284.1
192,63084,0.0,,0.05348,0.05,292.42,284.9
193,63146,0.0,,0.035677,0.05,278.72,285.1
194,63199,0.0,,0.041825,0.05,255.08,285.3
195,63455,0.03947,,0.017316,0.05,289.1,286.2
196,63676,0.0,,0.010552,0.05,279.48,287.0
197,63951,0.01274,,0.01138,0.05,345.65,287.8
198,64177,0.0,,0.011565,0.05,323.84,288.5
199,64369,0.0,,0.005285,0.05,303.21,289.2
200,64602,0.0,0.06749999999999999,0.026013,0.05,49.55,293.9
201,64966,0.05185,,0.024661,0.05,311.32,295.0
202,65215,0.03797,,0.006827,0.05,288.96,295.9
203,65388,0.0,,0.007395,0.05,313.86,296.5
204,66429,0.49618,,0.210533,0.05,354.66,299.4
205,66589,0.01299,,0.009375,0.05,303.19,299.9
206,66866,0.00667,,0.014325,0.05,315.54,300.8
207,66954,0.04545,,0.082144,0.05,284.32,301.1
208,67527,0.31579,,0.027149,0.05,341.72,302.8
209,68113,0.045,,0.05225,0.05,297.0,304.8
210,68284,0.06173,0.15749999999999997,0.019931,0.05,32.46,310.0
211,68439,0.34783,,0.096503,0.05,325.37,310.5
212,69049,0.41026,,0.080046,0.05,324.61,312.4
213,69357,0.16883,,0.008337,0.05,307.98,313.4
214,69553,0.21739,,0.009253,0.05,301.1,314.1
215,70039,0.47917,,0.105658,0.05,314.81,315.6
216,70107,0.0,,0.039477,0.05,270.79,315.9
217,70168,0.0,,0.044157,0.05,266.52,316.1
218,70318,0.34884,,0.061367,0.05,277.62,316.6
219,70689,0.16883,,0.005296,0.05,294.78,317.9
220,70816,0.0,0.255,0.039003,0.05,28.6,322.3
221,70977,0.0,,0.041742,0.05,297.68,322.9
222,71394,0.25874,,0.03074,0.05,296.51,324.3
223,71667,0.20988,,0.029067,0.05,295.37,325.2
224,71822,0.42105,,0.173642,0.05,301.16,325.7
225,71866,0.0,,0.022193,0.05,247.67,325.9
226,72415,0.19487,,0.010064,0.05,304.74,327.7
227,72879,0.42373,,0.085937,0.05,308.29,329.2
228,73073,0.4375,,0.091339,0.05,297.73,329.9
229,73130,0.0,,0.038517,0.05,263.05,330.1
230,73272,0.00781,0.27,0.106773,0.05,34.99,334.2
231,73647,0.23226,,0.025129,0.05,287.44,335.5
232,73982,0.05161,,0.113765,0.05,286.24,336.7
233,74093,0.0,,0.091234,0.05,277.14,337.1
234,74410,0.2,,0.011147,0.05,283.06,338.2
235,74530,0.01613,,0.054422,0.05,297.38,338.6
236,74969,0.14286,,0.012197,0.05,292.26,340.1
237,75099,0.23684,,0.042009,0.05,288.05,340.5
238,75700,0.34921,,0.04839,0.05,327.25,342.4
239,76084,0.10377,,0.005002,0.05,315.1,343.6
240,76345,0.03158,0.21749999999999997,0.01522,0.05,37.38,350.6
241,77270,0.18617,,0.020764,0.05,339.35,353.3
242,77850,0.14019,,0.019075,0.05,336.21,355.0
243,77978,0.0,,0.020198,0.05,312.92,355.5
244,78437,0.14943,,0.010119,0.05,335.7,356.8
245,78756,0.00629,,0.030162,0.05,330.54,357.8
246,78859,0.0,,0.052729,0.05,292.63,358.2
247,78949,0.09091,,0.018477,0.05,282.02,358.5
248,79397,0.16949,,0.006361,0.05,322.56,359.9
249,79979,0.15646,0.15750000000000003,0.003419,0.05,84.87,366.7
