iter,steps,eta_train,eta_val,loss,epsilon,sps,elapsed_s
42,13416,0.19653,,0.525177,0.5333,306.75,65.5
43,13538,0.07937,,0.139004,0.5222,271.37,65.9
44,13737,0.09649,,0.062564,0.5111,316.72,66.6
45,13840,0.12727,,-0.054704,0.5,271.34,66.9
46,13972,0.0814,,-0.24333,0.4889,293.02,67.4
47,14045,0.14894,,0.04314,0.4778,248.02,67.7
48,14277,0.44828,,0.189025,0.4667,304.11,68.5
49,14745,0.39855,,-0.016514,0.4556,317.0,69.9
50,15121,0.17606,0.21750000000000003,-0.432123,0.4444,83.21,74.5
51,15410,0.13333,,-0.506901,0.4333,308.04,75.4
52,15985,0.35329,,-0.322265,0.4222,318.9,77.2
53,16006,0.0,,-0.032861,0.4111,254.78,77.3
54,16117,0.13559,,-0.335695,0.4,271.21,77.7
55,16750,0.55705,,1.130806,0.3889,320.86,79.7
56,17386,0.45833,,0.874436,0.3778,317.26,81.7
57,17717,0.32609,,0.420699,0.3667,321.36,82.7
58,18173,0.32308,,0.706048,0.3556,317.39,84.2
59,18469,0.35556,,0.677988,0.3444,306.83,85.1
60,19170,0.67097,0.2325,1.299212,0.3333,135.94,90.3
61,19216,0.31818,,1.193797,0.3222,203.37,90.5
62,19701,0.56667,,0.654332,0.3111,325.89,92.0
63,20127,0.27152,,-0.489522,0.3,300.51,93.4
64,20897,0.46231,,-0.340102,0.2889,324.21,95.8
65,20958,0.05714,,-0.540116,0.2778,245.88,96.1
66,21366,0.14433,,-0.748052,0.2667,298.9,97.4
67,21582,0.2716,,-0.563759,0.2556,298.54,98.1
68,21762,0.088,,-0.621606,0.2444,303.07,98.7
69,21799,0.0,,-0.446561,0.2333,256.8,98.9
70,22030,0.20408,0.28250000000000003,-0.384818,0.2222,54.51,103.1
71,22307,0.18644,,-0.082638,0.2111,299.34,104.1
72,22412,0.66667,,1.685878,0.2,273.7,104.4
73,22933,0.27119,,0.268629,0.1889,311.38,106.1
74,23233,0.16071,,0.034777,0.1778,288.99,107.2
75,23332,0.16327,,0.684373,0.1667,278.73,107.5
76,23509,0.13187,,0.305854,0.1556,299.34,108.1
77,24193,0.33508,,0.780892,0.1444,324.11,110.2
78,24315,0.34043,,0.745199,0.1333,281.45,110.7
79,25082,0.57396,,0.989056,0.1222,313.58,113.1
80,25178,0.15686,0.22000000000000003,0.247247,0.1111,26.28,116.8
81,25256,0.04054,,-0.390439,0.1,246.11,117.1
82,25666,0.2303,,-0.320251,0.0889,296.73,118.5
83,25830,0.32692,,-0.262243,0.0778,278.15,119.1
84,25985,0.01657,,-0.45038,0.0667,283.5,119.6
85,26050,0.04348,,-0.485852,0.0556,242.08,119.9
86,26298,0.08287,,-0.416134,0.05,310.29,120.7
87,26566,0.18803,,-0.250123,0.05,311.87,121.6
88,27109,0.17098,,-0.1785,0.05,306.17,123.3
89,27248,0.67742,,1.327873,0.05,283.04,123.8
90,27302,0.06522,0.23249999999999998,0.31964,0.05,14.84,127.5
91,27447,0.10417,,0.14532,0.05,294.53,128.0
92,27682,0.14035,,0.148784,0.05,302.07,128.7
93,27714,0.1,,0.509944,0.05,259.38,128.9
94,27860,0.43182,,0.870508,0.05,300.09,129.4
95,28169,0.18831,,0.148084,0.05,316.27,130.3
96,28496,0.10695,,-0.396243,0.05,316.4,131.4
97,28953,0.22543,,-0.158255,0.05,301.98,132.9
98,29055,0.17778,,-0.205815,0.05,275.25,133.3
99,29503,0.31967,,0.148758,0.05,322.72,134.7
100,29571,0.03125,0.22749999999999998,-0.444258,0.05,19.32,138.2
101,29802,0.17,,-0.053515,0.05,305.41,138.9
102,30426,0.30055,,-0.23209,0.05,307.47,141.0
103,30756,0.33333,,0.067085,0.05,296.32,142.1
104,31061,0.45783,,0.580073,0.05,297.82,143.1
105,31678,0.42857,,0.245393,0.05,324.92,145.0
106,31879,0.56,,0.87771,0.05,309.42,145.7
107,32220,0.08629,,-0.334323,0.05,320.8,146.7
108,32443,0.37705,,0.009897,0.05,293.62,147.5
109,32530,0.26923,,-0.29095,0.05,258.25,147.8
110,32815,0.08974,0.24,-0.353941,0.05,64.09,152.3
111,33243,0.57692,,0.621577,0.05,316.3,153.6
112,33517,0.15447,,-0.262062,0.05,300.2,154.6
113,34067,0.40288,,0.136654,0.05,327.88,156.2
114,34408,0.23333,,-0.098489,0.05,308.13,157.3
115,34719,0.24107,,0.058925,0.05,307.58,158.4
116,34760,0.0,,0.015243,0.05,254.75,158.5
117,35243,0.27673,,0.094717,0.05,312.07,160.1
118,35339,0.65217,,1.655438,0.05,273.15,160.4
119,35798,0.23121,,-0.051932,0.05,321.96,161.9
120,35910,0.04286,0.24500000000000002,-0.286123,0.05,29.89,165.6
121,36314,0.12308,,-0.145739,0.05,301.23,167.0
122,36469,0.16667,,0.08645,0.05,285.36,167.5
123,37127,0.34031,,0.149579,0.05,322.13,169.5
124,37342,0.16822,,-0.038884,0.05,296.54,170.3
125,37504,0.01754,,0.043601,0.05,320.48,170.8
126,37754,0.15,,0.075081,0.05,305.87,171.6
127,37950,0.14737,,-0.012628,0.05,304.69,172.2
128,38474,0.22283,,0.061113,0.05,299.03,174.0
129,38860,0.14881,,-0.182749,0.05,301.2,175.3
130,39050,0.70455,0.37250000000000005,1.607006,0.05,41.68,179.9
131,39404,0.28226,,0.025065,0.05,312.12,181.0
132,39645,0.3125,,-0.169765,0.05,285.47,181.8
133,40062,0.18421,,-0.204579,0.05,307.83,183.2
134,40170,0.72,,1.327241,0.05,284.81,183.6
135,40238,0.05882,,-0.432114,0.05,248.46,183.9
136,40486,0.16429,,-0.321642,0.05,320.91,184.6
137,40688,0.11702,,-0.176646,0.05,309.11,185.3
138,40825,0.45238,,0.319791,0.05,269.11,185.8
139,41322,0.20134,,-0.059051,0.05,299.22,187.5
140,41540,0.23077,0.33,0.341529,0.05,47.46,192.1
141,41723,0.36,,0.384309,0.05,295.71,192.7
142,42114,0.12571,,-0.00435,0.05,316.47,193.9
143,42560,0.32117,,0.431529,0.05,311.7,195.3
144,43114,0.25325,,0.181077,0.05,322.6,197.1
145,43236,0.04965,,-0.154826,0.05,286.03,197.5
146,43388,0.07087,,0.050949,0.05,296.82,198.0
147,43513,0.01418,,-0.089924,0.05,289.69,198.4
148,44018,0.25258,,-0.059966,0.05,310.86,200.1
149,44447,0.1641,,-0.206101,0.05,305.62,201.5
150,44823,0.12637,0.185,-0.058991,0.05,84.37,205.9
151,45200,0.22857,,0.142231,0.05,292.95,207.2
152,45350,0.06107,,0.27598,0.05,301.54,207.7
153,45462,0.13559,,0.505394,0.05,274.71,208.1
154,45653,0.125,,-0.031789,0.05,295.02,208.8
155,45914,0.07874,,-0.047661,0.05,302.39,209.7
156,46407,0.20106,,-0.100628,0.05,312.91,211.2
157,46676,0.07263,,0.23975,0.05,316.89,212.1
158,47166,0.58407,,1.272367,0.05,320.77,213.6
159,47838,0.33668,,0.513519,0.05,305.99,215.8
160,48333,0.41007,0.23500000000000001,0.666582,0.05,100.57,220.7
161,48558,0.40678,,0.401308,0.05,302.81,221.5
162,48983,0.26207,,-0.114797,0.05,317.76,222.8
163,49196,0.08092,,-0.208976,0.05,309.83,223.5
164,49787,0.48252,,0.451543,0.05,316.29,225.4
165,49937,0.14103,,-0.313128,0.05,295.56,225.9
166,50172,0.5614,,0.468623,0.05,308.23,226.7
167,50300,0.6129,,0.893904,0.05,281.82,227.1
168,50577,0.19444,,-0.548747,0.05,296.12,228.1
169,51318,0.44565,,-0.117901,0.05,327.35,230.3
170,51524,0.075,0.27499999999999997,-0.423398,0.05,50.7,234.4
171,51757,0.30864,,-0.138748,0.05,308.54,235.2
172,52146,0.19463,,-0.469314,0.05,288.84,236.5
173,52746,0.24103,,-0.119378,0.05,314.39,238.4
174,53132,0.15183,,-0.014459,0.05,298.28,239.7
175,53738,0.43478,,0.566875,0.05,312.95,241.7
176,53814,0.05714,,-0.059686,0.05,252.28,242.0
177,54321,0.27815,,0.795875,0.05,308.15,243.6
178,54744,0.15084,,0.471459,0.05,303.6,245.0
179,54869,0.15556,,0.49724,0.05,276.56,245.5
180,55059,0.09709,0.25,0.394747,0.05,46.23,249.6
181,55246,0.45455,,1.180093,0.05,298.26,250.2
182,55673,0.40196,,0.768334,0.05,315.58,251.6
183,55796,0.0989,,0.055584,0.05,292.02,252.0
184,55924,0.03968,,-0.068249,0.05,293.69,252.4
185,56541,0.24479,,-0.003489,0.05,316.33,254.4
186,56766,0.13077,,-0.316572,0.05,295.22,255.1
187,57413,0.50993,,0.572531,0.05,329.57,257.1
188,57629,0.58333,,0.510709,0.05,308.57,257.8
189,57779,0.25532,,-0.413577,0.05,291.25,258.3
190,58006,0.07059,0.34750000000000003,-0.520365,0.05,49.38,262.9
191,58378,0.44554,,0.059307,0.05,314.3,264.1
192,58528,0.63889,,0.562403,0.05,286.65,264.6
193,58744,0.15,,-0.680722,0.05,300.56,265.4
194,59503,0.48421,,-0.262386,0.05,324.96,267.7
195,59788,0.25225,,-0.384064,0.05,297.21,268.7
196,60277,0.19672,,-0.642297,0.05,296.61,270.3
197,60599,0.25962,,-0.30401,0.05,308.09,271.4
198,60700,0.30303,,-0.090836,0.05,268.61,271.7
199,61189,0.4058,,0.227249,0.05,315.27,273.3
200,61342,0.08421,0.39749999999999996,-0.110974,0.05,32.95,277.9
201,61626,0.13761,,-0.254603,0.05,294.58,278.9
202,61987,0.49462,,1.003905,0.05,305.78,280.1
203,62252,0.07042,,0.20123,0.05,298.66,281.0
204,62586,0.08772,,0.225193,0.05,311.83,282.1
205,63109,0.58974,,1.096179,0.05,318.0,283.7
206,63455,0.12921,,0.097515,0.05,320.08,284.8
207,63798,0.34483,,0.569489,0.05,313.41,285.9
208,63835,0.09524,,-0.225565,0.05,232.65,286.0
209,64167,0.09744,,-0.139565,0.05,306.09,287.1
210,64941,0.41919,0.385,0.398973,0.05,121.3,293.5
211,65022,0.00746,,-0.030874,0.05,270.89,293.8
212,65797,0.53552,,0.701718,0.05,315.64,296.3
213,65884,0.45455,,0.587015,0.05,264.35,296.6
214,66051,0.18333,,-0.323919,0.05,273.01,297.2
215,66701,0.39175,,0.163331,0.05,319.31,299.3
216,66902,0.14737,,-0.349932,0.05,298.82,299.9
217,67250,0.12022,,-0.340403,0.05,312.02,301.1
218,67295,0.11538,,-0.140607,0.05,235.74,301.3
219,67687,0.41509,,0.02349,0.05,320.22,302.5
220,68107,0.13636,0.485,-0.271285,0.05,60.84,309.4
221,68142,0.02985,,-0.010701,0.05,231.33,309.5
222,68240,0.00617,,-0.001048,0.05,297.03,309.9
223,68373,0.30556,,0.054913,0.05,277.79,310.4
224,68902,0.32911,,0.256555,0.05,288.88,312.2
225,69080,0.08264,,0.495095,0.05,318.02,312.8
226,69182,0.27027,,0.094152,0.05,259.83,313.2
227,69388,0.68889,,1.805139,0.05,293.91,313.9
228,69488,0.07692,,-0.235649,0.05,267.66,314.2
229,69724,0.41667,,0.409823,0.05,298.89,315.0
230,70121,0.17089,0.325,-0.272778,0.05,77.36,320.2
231,70207,0.38462,,0.445645,0.05,245.6,320.5
232,70387,0.38889,,0.283825,0.05,285.63,321.1
233,70698,0.18705,,-0.294138,0.05,289.5,322.2
234,70901,0.13761,,-0.423791,0.05,276.64,323.0
235,70955,0.06667,,-0.324576,0.05,247.32,323.2
236,71120,0.22973,,-0.221272,0.05,295.49,323.7
237,71406,0.26531,,-0.375035,0.05,289.38,324.7
238,71831,0.22086,,-0.226822,0.05,314.8,326.1
239,72180,0.184,,-0.069476,0.05,290.32,327.3
240,72348,0.08824,0.28,0.104877,0.05,42.07,331.3
241,72462,0.17778,,0.004662,0.05,260.19,331.7
242,72706,0.07143,,0.243789,0.05,305.3,332.5
243,73219,0.28177,,0.752679,0.05,311.32,334.2
244,73607,0.16583,,0.340723,0.05,313.14,335.4
245,73835,0.12613,,0.27318,0.05,301.57,336.2
246,74008,0.05833,,0.266655,0.05,293.41,336.8
247,74451,0.26897,,0.37477,0.05,301.64,338.2
248,74618,0.05495,,-0.187856,0.05,296.3,338.8
249,75094,0.66364,0.255,0.834584,0.05,94.99,343.8
