epoch,completion_rate
780,0.309999999969
785,0.329999999967
790,0.27999999997200004
795,0.24999999997500003
800,0.29999999997000004
0,0.23999999997600002
0,0.22999999997700002
0,0.24999999997500003
0,0.269999999973
5,0.269999999973
10,0.24999999997500003
15,0.319999999968
20,0.27999999997200004
25,0.269999999973
30,0.209999999979
35,0.309999999969
40,0.21999999997800002
45,0.23999999997600002
0,0.23999999997600002
0,0.139999999972
0,0.23333333325555555
0,0.26666666657777777
1,0.1666666666111111
2,0.26666666657777777
3,0.19999999993333334
4,0.26666666657777777
5,0.26666666657777777
6,0.26666666657777777
7,0.26666666657777777
8,0.13333333328888888
9,0.26666666657777777
10,0.1666666666111111
11,0.19999999993333334
12,0.26666666657777777
13,0.2999999999
14,0.2999999999
15,0.23333333325555555
16,0.19999999993333334
17,0.2999999999
18,0.2999999999
19,0.2999999999
20,0.3666666665444444
21,0.3333333332222222
22,0.1666666666111111
23,0.23333333325555555
24,0.26666666657777777
25,0.19999999993333334
26,0.2999999999
27,0.23333333325555555
28,0.19999999993333334
29,0.19999999993333334
30,0.3999999998666667
31,0.26666666657777777
32,0.23333333325555555
33,0.26666666657777777
34,0.19999999993333334
35,0.26666666657777777
36,0.13333333328888888
37,0.3666666665444444
38,0.3333333332222222
39,0.09999999996666667
40,0.3333333332222222
41,0.2999999999
42,0.23333333325555555
43,0.13333333328888888
44,0.3666666665444444
45,0.26666666657777777
46,0.2999999999
47,0.26666666657777777
48,0.2999999999
49,0.2999999999
50,0.26666666657777777
51,0.3333333332222222
52,0.26666666657777777
53,0.3333333332222222
54,0.3333333332222222
55,0.26666666657777777
56,0.3666666665444444
57,0.19999999993333334
58,0.2999999999
59,0.3333333332222222
60,0.2999999999
61,0.23333333325555555
62,0.23333333325555555
63,0.26666666657777777
64,0.23333333325555555
65,0.23333333325555555
66,0.26666666657777777
67,0.23333333325555555
68,0.23333333325555555
69,0.1666666666111111
70,0.3333333332222222
71,0.19999999993333334
72,0.3333333332222222
73,0.3999999998666667
74,0.23333333325555555
75,0.19999999993333334
76,0.23333333325555555
77,0.26666666657777777
78,0.26666666657777777
79,0.26666666657777777
80,0.19999999993333334
81,0.26666666657777777
82,0.3333333332222222
83,0.3333333332222222
84,0.2999999999
85,0.2999999999
86,0.23333333325555555
87,0.19999999993333334
88,0.23333333325555555
89,0.26666666657777777
90,0.2999999999
91,0.3333333332222222
92,0.3666666665444444
93,0.1666666666111111
94,0.1666666666111111
95,0.2999999999
96,0.3333333332222222
97,0.2999999999
98,0.26666666657777777
99,0.23333333325555555
100,0.23333333325555555
101,0.23333333325555555
102,0.19999999993333334
103,0.3333333332222222
104,0.19999999993333334
105,0.23333333325555555
106,0.2999999999
107,0.2999999999
108,0.3333333332222222
109,0.26666666657777777
110,0.23333333325555555
111,0.3333333332222222
112,0.3333333332222222
113,0.3333333332222222
114,0.3333333332222222
115,0.2999999999
116,0.3333333332222222
117,0.26666666657777777
118,0.13333333328888888
119,0.3666666665444444
120,0.13333333328888888
121,0.2999999999
122,0.2999999999
123,0.19999999993333334
124,0.26666666657777777
125,0.26666666657777777
126,0.1666666666111111
127,0.2999999999
128,0.19999999993333334
129,0.23333333325555555
130,0.3666666665444444
131,0.1666666666111111
132,0.23333333325555555
133,0.1666666666111111
134,0.26666666657777777
135,0.2999999999
136,0.23333333325555555
137,0.3333333332222222
138,0.3333333332222222
139,0.19999999993333334
140,0.3333333332222222
141,0.19999999993333334
142,0.3666666665444444
143,0.23333333325555555
144,0.3666666665444444
145,0.2999999999
146,0.3333333332222222
147,0.19999999993333334
148,0.26666666657777777
149,0.23333333325555555
150,0.26666666657777777
151,0.26666666657777777
152,0.2999999999
153,0.26666666657777777
154,0.3333333332222222
155,0.23333333325555555
156,0.26666666657777777
157,0.1666666666111111
158,0.1666666666111111
159,0.26666666657777777
160,0.23333333325555555
161,0.2999999999
162,0.26666666657777777
163,0.26666666657777777
164,0.23333333325555555
165,0.1666666666111111
166,0.2999999999
167,0.2999999999
168,0.3666666665444444
169,0.2999999999
170,0.23333333325555555
171,0.26666666657777777
172,0.23333333325555555
173,0.3666666665444444
174,0.2999999999
175,0.2999999999
176,0.19999999993333334
177,0.3666666665444444
178,0.3333333332222222
179,0.3333333332222222
180,0.3666666665444444
181,0.3333333332222222
182,0.23333333325555555
183,0.1666666666111111
184,0.2999999999
185,0.2999999999
186,0.26666666657777777
187,0.26666666657777777
188,0.19999999993333334
189,0.26666666657777777
190,0.26666666657777777
191,0.2999999999
192,0.23333333325555555
193,0.2999999999
194,0.23333333325555555
195,0.3999999998666667
196,0.3666666665444444
197,0.23333333325555555
198,0.2999999999
199,0.3666666665444444
200,0.26666666657777777
201,0.3333333332222222
202,0.26666666657777777
203,0.26666666657777777
204,0.1666666666111111
205,0.3333333332222222
206,0.23333333325555555
207,0.26666666657777777
208,0.3333333332222222
209,0.23333333325555555
210,0.26666666657777777
211,0.3333333332222222
212,0.3999999998666667
213,0.23333333325555555
214,0.3333333332222222
215,0.3333333332222222
216,0.23333333325555555
217,0.26666666657777777
218,0.3666666665444444
219,0.23333333325555555
220,0.3666666665444444
221,0.19999999993333334
222,0.13333333328888888
223,0.26666666657777777
224,0.26666666657777777
225,0.19999999993333334
226,0.26666666657777777
227,0.26666666657777777
228,0.2999999999
229,0.2999999999
230,0.3666666665444444
231,0.2999999999
232,0.2999999999
233,0.23333333325555555
234,0.1666666666111111
235,0.2999999999
236,0.26666666657777777
237,0.23333333325555555
238,0.19999999993333334
239,0.2999999999
240,0.3666666665444444
241,0.2999999999
242,0.23333333325555555
243,0.13333333328888888
244,0.2999999999
245,0.19999999993333334
246,0.26666666657777777
247,0.26666666657777777
248,0.23333333325555555
249,0.23333333325555555
250,0.3666666665444444
251,0.23333333325555555
252,0.2999999999
253,0.23333333325555555
254,0.2999999999
255,0.19999999993333334
256,0.3333333332222222
257,0.23333333325555555
258,0.2999999999
259,0.23333333325555555
260,0.26666666657777777
261,0.13333333328888888
262,0.19999999993333334
263,0.23333333325555555
264,0.3333333332222222
265,0.23333333325555555
266,0.3999999998666667
267,0.26666666657777777
268,0.26666666657777777
269,0.26666666657777777
270,0.3666666665444444
271,0.3333333332222222
272,0.23333333325555555
273,0.26666666657777777
274,0.23333333325555555
275,0.26666666657777777
276,0.2999999999
277,0.3333333332222222
278,0.23333333325555555
279,0.23333333325555555
280,0.1666666666111111
281,0.23333333325555555
282,0.1666666666111111
283,0.3666666665444444
284,0.2999999999
285,0.19999999993333334
286,0.2999999999
287,0.26666666657777777
288,0.23333333325555555
289,0.19999999993333334
290,0.2999999999
291,0.19999999993333334
292,0.3333333332222222
293,0.2999999999
294,0.19999999993333334
295,0.26666666657777777
296,0.23333333325555555
297,0.1666666666111111
298,0.2999999999
299,0.26666666657777777
300,0.23333333325555555
301,0.26666666657777777
302,0.26666666657777777
303,0.26666666657777777
304,0.2999999999
305,0.3333333332222222
306,0.26666666657777777
307,0.23333333325555555
308,0.26666666657777777
309,0.2999999999
310,0.26666666657777777
311,0.26666666657777777
312,0.23333333325555555
313,0.23333333325555555
314,0.26666666657777777
315,0.3333333332222222
316,0.26666666657777777
317,0.2999999999
318,0.26666666657777777
319,0.19999999993333334
320,0.2999999999
321,0.1666666666111111
322,0.2999999999
323,0.3333333332222222
324,0.23333333325555555
325,0.23333333325555555
326,0.2999999999
327,0.2999999999
328,0.26666666657777777
329,0.26666666657777777
330,0.3666666665444444
331,0.23333333325555555
332,0.2999999999
333,0.1666666666111111
334,0.26666666657777777
335,0.26666666657777777
336,0.1666666666111111
337,0.23333333325555555
338,0.23333333325555555
339,0.2999999999
340,0.26666666657777777
341,0.2999999999
342,0.3333333332222222
343,0.2999999999
344,0.26666666657777777
345,0.2999999999
346,0.23333333325555555
347,0.26666666657777777
348,0.26666666657777777
349,0.19999999993333334
350,0.26666666657777777
351,0.23333333325555555
352,0.19999999993333334
353,0.3333333332222222
354,0.1666666666111111
355,0.2999999999
356,0.3333333332222222
357,0.19999999993333334
358,0.19999999993333334
359,0.23333333325555555
360,0.23333333325555555
361,0.23333333325555555
362,0.23333333325555555
363,0.26666666657777777
364,0.19999999993333334
365,0.19999999993333334
366,0.1666666666111111
367,0.26666666657777777
0,0.19999999993333334
1,0.3333333332222222
2,0.2999999999
3,0.19999999993333334
4,0.3333333332222222
5,0.19999999993333334
6,0.1666666666111111
7,0.19999999993333334
8,0.23333333325555555
9,0.26666666657777777
10,0.26666666657777777
11,0.4333333331888889
12,0.26666666657777777
13,0.13333333328888888
14,0.3333333332222222
15,0.26666666657777777
16,0.19999999993333334
17,0.23333333325555555
18,0.19999999993333334
19,0.3333333332222222
20,0.13333333328888888
21,0.23333333325555555
22,0.26666666657777777
23,0.26666666657777777
24,0.2999999999
25,0.3333333332222222
26,0.23333333325555555
27,0.19999999993333334
28,0.19999999993333334
29,0.19999999993333334
30,0.3333333332222222
31,0.23333333325555555
32,0.1666666666111111
33,0.26666666657777777
34,0.2999999999
35,0.26666666657777777
36,0.26666666657777777
37,0.23333333325555555
38,0.26666666657777777
39,0.1666666666111111
40,0.3333333332222222
41,0.2999999999
42,0.23333333325555555
43,0.26666666657777777
44,0.13333333328888888
45,0.2999999999
46,0.26666666657777777
47,0.19999999993333334
0,0.2999999999
1,0.19999999993333334
2,0.23333333325555555
3,0.26666666657777777
4,0.3666666665444444
5,0.19999999993333334
6,0.19999999993333334
7,0.19999999993333334
8,0.1666666666111111
9,0.26666666657777777
10,0.23333333325555555
11,0.2999999999
12,0.1666666666111111
13,0.26666666657777777
14,0.26666666657777777
15,0.19999999993333334
16,0.2999999999
17,0.2999999999
18,0.23333333325555555
19,0.2999999999
20,0.26666666657777777
21,0.2999999999
22,0.1666666666111111
23,0.26666666657777777
24,0.26666666657777777
25,0.26666666657777777
26,0.23333333325555555
27,0.3666666665444444
28,0.09999999996666667
29,0.23333333325555555
30,0.1666666666111111
31,0.19999999993333334
32,0.1666666666111111
33,0.23333333325555555
34,0.19999999993333334
35,0.19999999993333334
36,0.2999999999
37,0.23333333325555555
38,0.26666666657777777
39,0.23333333325555555
40,0.26666666657777777
41,0.3333333332222222
42,0.26666666657777777
43,0.19999999993333334
44,0.23333333325555555
45,0.3333333332222222
46,0.19999999993333334
47,0.26666666657777777
48,0.2999999999
49,0.2999999999
50,0.3333333332222222
51,0.26666666657777777
52,0.19999999993333334
53,0.2999999999
54,0.23333333325555555
55,0.19999999993333334
56,0.09999999996666667
57,0.09999999996666667
58,0.19999999993333334
59,0.2999999999
60,0.1666666666111111
61,0.26666666657777777
62,0.2999999999
63,0.26666666657777777
64,0.23333333325555555
65,0.23333333325555555
66,0.2999999999
67,0.19999999993333334
68,0.1666666666111111
69,0.1666666666111111
70,0.2999999999
71,0.3666666665444444
72,0.23333333325555555
73,0.2999999999
74,0.26666666657777777
75,0.3333333332222222
76,0.26666666657777777
77,0.23333333325555555
78,0.2999999999
79,0.13333333328888888
80,0.26666666657777777
81,0.26666666657777777
82,0.26666666657777777
83,0.23333333325555555
84,0.23333333325555555
85,0.1666666666111111
86,0.23333333325555555
87,0.23333333325555555
88,0.1666666666111111
89,0.1666666666111111
90,0.26666666657777777
91,0.2999999999
92,0.13333333328888888
93,0.13333333328888888
94,0.2999999999
95,0.19999999993333334
96,0.26666666657777777
97,0.13333333328888888
98,0.19999999993333334
99,0.26666666657777777
100,0.10344827582639714
101,0.19999999993333334
102,0.26666666657777777
103,0.19999999993333334
104,0.06666666664444444
105,0.23333333325555555
106,0.19999999993333334
107,0.26666666657777777
108,0.26666666657777777
109,0.2999999999
110,0.19999999993333334
111,0.2999999999
112,0.13333333328888888
113,0.19999999993333334
114,0.3333333332222222
115,0.2999999999
116,0.09999999996666667
117,0.26666666657777777
118,0.13333333328888888
119,0.26666666657777777
120,0.23333333325555555
121,0.3333333332222222
122,0.19999999993333334
123,0.2999999999
124,0.19999999993333334
125,0.1666666666111111
126,0.2999999999
127,0.3333333332222222
128,0.13333333328888888
129,0.26666666657777777
130,0.3333333332222222
131,0.3333333332222222
132,0.26666666657777777
133,0.23333333325555555
134,0.26666666657777777
135,0.19999999993333334
136,0.26666666657777777
137,0.3666666665444444
138,0.23333333325555555
139,0.19999999993333334
140,0.1666666666111111
141,0.2999999999
142,0.13333333328888888
143,0.23333333325555555
144,0.3999999998666667
145,0.26666666657777777
146,0.19999999993333334
147,0.2999999999
148,0.2999999999
149,0.23333333325555555
150,0.26666666657777777
151,0.3333333332222222
152,0.19999999993333334
153,0.23333333325555555
154,0.19999999993333334
155,0.19999999993333334
156,0.2999999999
157,0.3333333332222222
158,0.2999999999
159,0.2999999999
160,0.2999999999
161,0.26666666657777777
162,0.19999999993333334
163,0.3333333332222222
164,0.26666666657777777
165,0.2999999999
166,0.13333333328888888
167,0.2999999999
168,0.19999999993333334
169,0.1666666666111111
170,0.3333333332222222
171,0.3333333332222222
172,0.1666666666111111
173,0.23333333325555555
174,0.23333333325555555
175,0.19999999993333334
176,0.26666666657777777
177,0.19999999993333334
178,0.2999999999
179,0.19999999993333334
180,0.2999999999
181,0.23333333325555555
