iter,steps,eta_train,eta_val,loss,epsilon,sps,elapsed_s
53,18897,0.20339,,0.022037,0.4111,311.13,88.2
54,19231,0.15574,,0.01194,0.4,301.6,89.3
55,19321,0.0,,0.049857,0.3889,267.55,89.6
56,19830,0.2649,,0.012926,0.3778,294.74,91.4
57,20295,0.10112,,0.004442,0.3667,323.8,92.8
58,20769,0.10078,,0.007303,0.3556,319.59,94.3
59,21029,0.12281,,0.011768,0.3444,318.08,95.1
60,21332,0.11828,0.255,0.010388,0.3333,45.38,101.8
61,21626,0.02841,,0.020336,0.3222,294.37,102.8
62,22204,0.30872,,0.069945,0.3111,308.75,104.7
63,22263,0.04545,,0.032381,0.3,272.75,104.9
64,22536,0.06723,,0.009339,0.2889,295.9,105.8
65,23339,0.50838,,0.172011,0.2778,300.79,108.5
66,23696,0.31183,,0.012257,0.2667,284.95,109.7
67,24450,0.6135,,0.125835,0.2556,302.16,112.2
68,24769,0.19048,,0.084886,0.2444,302.69,113.3
69,24978,0.26316,,0.056183,0.2333,274.25,114.0
70,25318,0.1506,0.3475,0.171094,0.2222,59.23,119.8
71,25401,0.01538,,0.209289,0.2111,276.82,120.1
72,25541,0.04615,,0.242464,0.2,275.21,120.6
73,25812,0.15,,0.023342,0.1889,317.01,121.5
74,26041,0.3871,,0.03915,0.1778,291.57,122.3
75,26630,0.43293,,0.053411,0.1667,282.93,124.3
76,26780,0.375,,0.087977,0.1556,280.56,124.9
77,27011,0.25352,,0.010028,0.1444,294.54,125.7
78,27174,0.72222,,0.481626,0.1333,281.04,126.2
79,27578,0.21918,,0.007692,0.1222,290.9,127.6
80,27830,0.14815,0.4074999999999999,0.026269,0.1111,47.47,132.9
81,27916,0.06667,,0.032412,0.1,269.73,133.3
82,28118,0.03015,,0.018257,0.0889,297.66,133.9
83,28450,0.32927,,0.039054,0.0778,310.53,135.0
84,28594,0.02797,,0.015995,0.0667,286.55,135.5
85,28743,0.1039,,0.009003,0.0556,322.36,136.0
86,29184,0.26531,,0.044039,0.05,300.02,137.5
87,29349,0.02062,,0.017381,0.05,322.01,138.0
88,29920,0.52143,,0.179248,0.05,298.56,139.9
89,30159,0.06475,,0.019459,0.05,312.87,140.7
90,30621,0.14679,0.27749999999999997,0.00943,0.05,64.52,147.8
91,30903,0.21154,,0.011043,0.05,334.79,148.7
92,30986,0.0,,0.028196,0.05,278.04,149.0
93,31676,0.2459,,0.039022,0.05,337.16,151.0
94,31706,0.0,,0.023197,0.05,247.92,151.1
95,32565,0.66418,,0.439885,0.05,340.54,153.7
96,32928,0.1165,,0.007233,0.05,329.44,154.8
97,33730,0.35542,,0.06853,0.05,321.46,157.3
98,34516,0.42,,0.073368,0.05,331.63,159.6
99,35047,0.16149,,0.004921,0.05,303.19,161.4
100,35264,0.04545,0.3,0.041428,0.05,37.26,167.2
101,35645,0.13018,,0.04941,0.05,294.06,168.5
102,36088,0.21583,,0.013459,0.05,290.69,170.1
103,36566,0.1859,,0.017985,0.05,307.32,171.6
104,36681,0.08108,,0.021383,0.05,296.47,172.0
105,36911,0.26829,,0.037054,0.05,329.59,172.7
106,37029,0.65,,0.411515,0.05,295.56,173.1
107,37179,0.05769,,0.014926,0.05,293.07,173.6
108,37557,0.17692,,0.004044,0.05,297.47,174.9
109,38184,0.21795,,0.008351,0.05,327.56,176.8
110,38500,0.12871,0.285,0.017208,0.05,53.35,182.7
111,38732,0.58537,,0.216094,0.05,310.72,183.5
112,38862,0.14545,,0.0054,0.05,330.05,183.9
113,39154,0.14925,,0.030241,0.05,339.77,184.7
114,39241,0.01754,,0.074826,0.05,278.33,185.1
115,39575,0.21687,,0.012103,0.05,321.02,186.1
116,40215,0.41892,,0.021863,0.05,314.01,188.1
117,40713,0.40164,,0.031295,0.05,304.5,189.8
118,40932,0.05882,,0.115,0.05,306.18,190.5
119,41307,0.51765,,0.035518,0.05,305.78,191.7
120,41403,0.11111,0.315,0.159104,0.05,20.28,196.5
121,41852,0.30556,,0.035739,0.05,288.24,198.0
122,41902,0.0274,,0.054643,0.05,250.29,198.2
123,42246,0.23529,,0.006677,0.05,295.92,199.4
124,42335,0.08333,,0.046175,0.05,253.33,199.8
125,42381,0.05882,,0.029205,0.05,245.85,199.9
126,42779,0.12088,,0.008563,0.05,300.97,201.3
127,43052,0.58824,,0.381261,0.05,319.54,202.1
128,43245,0.02273,,0.018042,0.05,311.44,202.7
129,43521,0.024,,0.025101,0.05,303.22,203.7
130,43896,0.22667,0.225,0.010495,0.05,56.72,210.3
131,43967,0.08333,,0.029217,0.05,280.6,210.5
132,44094,0.14815,,0.029454,0.05,299.29,211.0
133,44823,0.21739,,0.006642,0.05,314.45,213.3
134,45229,0.075,,0.012342,0.05,305.76,214.6
135,45818,0.34127,,0.060837,0.05,333.08,216.4
136,46098,0.06452,,0.017569,0.05,318.28,217.3
137,46434,0.12921,,0.007934,0.05,282.37,218.5
138,46668,0.2,,0.005897,0.05,299.04,219.2
139,47392,0.14872,,0.005375,0.05,325.31,221.5
140,47784,0.05128,0.22000000000000003,0.064194,0.05,62.83,227.7
141,48299,0.17123,,0.016061,0.05,311.95,229.4
142,48362,0.1,,0.064175,0.05,265.19,229.6
143,48550,0.13725,,0.005164,0.05,301.96,230.2
144,48699,0.00935,,0.013775,0.05,309.18,230.7
145,48867,0.06299,,0.010455,0.05,272.98,231.3
146,49218,0.09639,,0.005368,0.05,294.35,232.5
147,49590,0.07595,,0.005673,0.05,319.61,233.7
148,49809,0.01163,,0.011648,0.05,320.35,234.4
149,50309,0.04828,,0.005745,0.05,309.71,236.0
150,50697,0.03896,0.1125,0.008151,0.05,58.69,242.6
151,50777,0.0,,0.019763,0.05,282.35,242.9
152,51009,0.01587,,0.012823,0.05,317.88,243.6
153,52465,0.64894,,0.401486,0.05,354.21,247.8
154,52485,0.0,,0.074231,0.05,241.25,247.8
155,52571,0.02326,,0.016873,0.05,309.41,248.1
156,52738,0.09459,,0.019412,0.05,310.56,248.7
157,53110,0.07759,,0.042043,0.05,331.5,249.8
158,54375,0.40306,,0.074855,0.05,347.55,253.4
159,54409,0.05882,,0.044096,0.05,262.32,253.6
160,54862,0.13281,0.16249999999999998,0.093752,0.05,76.47,259.5
161,54910,0.0,,0.08475,0.05,274.18,259.7
162,55185,0.20833,,0.020265,0.05,335.64,260.5
163,55280,0.0,,0.073196,0.05,294.27,260.8
164,55390,0.12281,,0.042113,0.05,274.3,261.2
165,55850,0.11765,,0.009442,0.05,327.15,262.6
166,56063,0.00952,,0.018018,0.05,287.87,263.4
167,56314,0.10294,,0.005455,0.05,307.21,264.2
168,56479,0.03846,,0.047938,0.05,323.64,264.7
169,56700,0.15625,,0.040056,0.05,329.44,265.4
170,56970,0.08621,0.1075,0.020048,0.05,44.32,271.5
171,57333,0.02222,,0.012662,0.05,310.92,272.6
172,57632,0.00855,,0.024982,0.05,322.9,273.6
173,57719,0.03571,,0.040336,0.05,277.94,273.9
174,58183,0.07927,,0.004914,0.05,296.3,275.5
175,58577,0.0,,0.00723,0.05,340.98,276.6
176,58991,0.09333,,0.009061,0.05,332.72,277.9
177,59482,0.16239,,0.031371,0.05,346.13,279.3
178,59672,0.02041,,0.015456,0.05,261.81,280.0
179,60219,0.11932,,0.006162,0.05,329.64,281.7
180,60414,0.02239,0.16,0.005637,0.05,30.69,288.0
181,60592,0.44444,,0.214192,0.05,323.64,288.6
182,60764,0.07547,,0.009836,0.05,314.03,289.1
183,61074,0.69444,,0.568692,0.05,354.23,290.0
184,61670,0.1326,,0.082987,0.05,307.38,292.0
185,61933,0.14667,,0.012912,0.05,343.66,292.7
186,62326,0.23232,,0.118423,0.05,300.29,294.0
187,62616,0.0625,,0.23076,0.05,323.76,294.9
188,62979,0.22727,,0.027699,0.05,306.49,296.1
189,63058,0.0,,0.053202,0.05,271.53,296.4
190,63153,0.07317,0.2125,0.013268,0.05,20.09,301.1
191,63182,0.15,,0.163499,0.05,259.06,301.3
192,63546,0.23276,,0.015951,0.05,301.84,302.5
193,63862,0.27419,,0.08437,0.05,316.93,303.5
194,64066,0.41176,,0.191822,0.05,320.07,304.1
195,64696,0.49495,,0.12539,0.05,341.22,306.0
196,64951,0.19767,,0.00499,0.05,292.4,306.8
197,65299,0.12291,,0.009901,0.05,311.74,308.0
198,65575,0.09917,,0.007404,0.05,310.75,308.8
199,65874,0.12097,,0.021246,0.05,282.66,309.9
200,66321,0.10526,0.29750000000000004,0.011534,0.05,66.54,316.6
201,66405,0.04348,,0.022488,0.05,265.82,316.9
202,67049,0.62222,,0.224504,0.05,344.38,318.8
203,67533,0.23448,,0.01932,0.05,319.3,320.3
204,67783,0.10345,,0.009249,0.05,316.57,321.1
205,68299,0.16364,,0.007567,0.05,291.2,322.9
206,68538,0.17308,,0.033524,0.05,332.58,323.6
207,68870,0.06107,,0.016497,0.05,313.86,324.7
208,69307,0.15385,,0.006025,0.05,316.94,326.1
209,69554,0.11905,,0.011207,0.05,307.26,326.9
210,70465,0.29714,0.2375,0.056605,0.05,106.99,335.4
211,70677,0.07547,,0.008099,0.05,311.78,336.1
212,70851,0.03333,,0.011927,0.05,318.05,336.6
213,71035,0.03488,,0.020998,0.05,342.51,337.2
214,71557,0.15574,,0.01025,0.05,323.46,338.8
215,71932,0.41096,,0.059934,0.05,322.44,339.9
216,72065,0.11364,,0.016415,0.05,305.26,340.4
217,72201,0.09091,,0.009089,0.05,302.47,340.8
218,72609,0.07186,,0.006536,0.05,343.4,342.0
219,72864,0.14085,,0.012899,0.05,302.18,342.9
220,72970,0.21429,0.3125,0.030261,0.05,18.78,348.5
221,73831,0.61446,,0.309752,0.05,333.05,351.1
222,73988,0.52174,,0.145747,0.05,318.81,351.6
223,74152,0.08772,,0.031099,0.05,313.95,352.1
224,74533,0.15607,,0.003702,0.05,299.98,353.4
225,74898,0.39175,,0.020166,0.05,290.12,354.7
226,75203,0.54545,,0.081607,0.05,314.94,355.6
227,75875,0.41379,,0.025914,0.05,306.86,357.8
228,76261,0.26619,,0.067085,0.05,286.37,359.2
229,76630,0.17568,,0.086796,0.05,297.79,360.4
230,76752,0.03448,0.33999999999999997,0.16017,0.05,25.36,365.2
231,77199,0.41791,,0.012384,0.05,297.94,366.7
232,77967,0.51546,,0.040368,0.05,309.99,369.2
233,78381,0.12963,,0.133505,0.05,289.79,370.7
234,78808,0.14917,,0.06089,0.05,304.66,372.1
235,79031,0.2449,,0.01358,0.05,307.85,372.8
236,79297,0.05882,,0.033026,0.05,302.55,373.7
237,79341,0.0,,0.053049,0.05,250.52,373.8
238,79477,0.58333,,0.343523,0.05,298.89,374.3
239,79902,0.10405,,0.01642,0.05,307.64,375.7
240,80272,0.06806,0.3175,0.016667,0.05,57.72,382.1
241,80391,0.34375,,0.198006,0.05,295.13,382.5
242,80967,0.18713,,0.022451,0.05,299.38,384.4
243,81441,0.4557,,0.184857,0.05,343.43,385.8
244,82380,0.49057,,0.228976,0.05,326.67,388.7
245,82554,0.02326,,0.012228,0.05,328.27,389.2
246,82633,0.0,,0.025708,0.05,295.08,389.5
247,83140,0.33696,,0.045977,0.05,331.79,391.0
248,83479,0.08148,,0.035482,0.05,295.64,392.2
249,84188,0.25203,0.2875,0.012963,0.05,83.37,400.7
