iter,steps,eta_train,eta_val,loss,epsilon,sps,elapsed_s
52,19101,0.03243,,0.037639,0.4222,380.2,81.9
53,19315,0.12821,,0.023609,0.4111,349.55,82.5
54,19639,0.04706,,0.038352,0.4,351.73,83.4
55,19930,0.0,,0.059814,0.3889,355.19,84.3
56,20704,0.22759,,0.002881,0.3778,373.7,86.3
57,21133,0.23288,,0.044251,0.3667,351.61,87.6
58,21278,0.2,,0.014848,0.3556,348.61,88.0
59,21752,0.32653,,0.005523,0.3444,342.76,89.4
60,21803,0.0,0.13,0.097649,0.3333,8.8,95.2
61,22405,0.17919,,0.085567,0.3222,338.22,96.9
62,22600,0.04124,,0.070364,0.3111,339.27,97.5
63,22943,0.34118,,0.006238,0.3,320.82,98.6
64,23165,0.0,,0.113454,0.2889,336.09,99.3
65,23655,0.30159,,0.002773,0.2778,339.85,100.7
66,23943,0.12903,,0.02607,0.2667,363.57,101.5
67,24097,0.14815,,0.033937,0.2556,336.6,102.0
68,24678,0.41667,,0.120456,0.2444,368.79,103.5
69,25067,0.05714,,0.02464,0.2333,338.99,104.7
70,25315,0.28205,0.11499999999999999,0.082252,0.2222,44.07,110.3
71,25599,0.4,,0.144154,0.2111,353.6,111.1
72,26131,0.32184,,0.050685,0.2,356.57,112.6
73,26452,0.04848,,0.03116,0.1889,350.08,113.5
74,26563,0.01887,,0.016151,0.1778,315.76,113.9
75,26876,0.33333,,0.021105,0.1667,332.48,114.8
76,27214,0.40278,,0.07711,0.1556,330.06,115.9
77,27646,0.2087,,0.005362,0.1444,332.27,117.2
78,28067,0.15038,,0.028794,0.1333,332.76,118.4
79,28312,0.03077,,0.056116,0.1222,332.49,119.2
80,28383,0.0,0.1925,0.034852,0.1111,13.8,124.3
81,28738,0.04737,,0.01302,0.1,366.13,125.3
82,29197,0.144,,0.018268,0.0889,350.04,126.6
83,29292,0.0,,0.03017,0.0778,312.77,126.9
84,29734,0.03049,,0.031281,0.0667,349.97,128.2
85,29945,0.0,,0.020734,0.0556,354.15,128.8
86,30247,0.16129,,0.010823,0.05,345.37,129.7
87,30571,0.31034,,0.07113,0.05,359.5,130.6
88,30891,0.13514,,0.01154,0.05,333.47,131.5
89,31063,0.0,,0.096958,0.05,311.41,132.1
90,31089,0.0,0.16999999999999998,0.057694,0.05,5.14,137.1
91,31739,0.2349,,0.041226,0.05,365.33,138.9
92,32360,0.26446,,0.00592,0.05,355.07,140.7
93,32787,0.03311,,0.07612,0.05,339.73,141.9
94,32828,0.0,,0.028734,0.05,301.4,142.1
95,33291,0.37349,,0.031902,0.05,349.34,143.4
96,33440,0.0,,0.038726,0.05,335.53,143.9
97,34173,0.43713,,0.097417,0.05,331.79,146.1
98,34496,0.0,,0.01362,0.05,340.02,147.0
99,34674,0.03093,,0.02308,0.05,329.11,147.6
100,34775,0.0,0.25749999999999995,0.008722,0.05,23.28,151.9
101,35003,0.07317,,0.014103,0.05,320.79,152.6
102,35709,0.32258,,0.01851,0.05,328.74,154.8
103,35940,0.0,,0.023494,0.05,336.34,155.5
104,36172,0.16667,,0.029508,0.05,298.71,156.2
105,36584,0.20455,,0.007111,0.05,315.74,157.5
106,36803,0.0,,0.014682,0.05,351.56,158.2
107,36949,0.04878,,0.028412,0.05,336.15,158.6
108,37046,0.0,,0.032191,0.05,312.12,158.9
109,37216,0.67857,,0.671645,0.05,333.84,159.4
110,37740,0.55238,0.15,0.328613,0.05,87.82,165.4
111,38269,0.416,,0.233341,0.05,328.28,167.0
112,38395,0.0,,0.026832,0.05,293.81,167.4
113,38770,0.17857,,0.021871,0.05,334.01,168.6
114,39571,0.32461,,0.018903,0.05,335.51,171.0
115,40080,0.19231,,0.005901,0.05,336.5,172.5
116,40560,0.05263,,0.020045,0.05,330.99,173.9
117,40924,0.11579,,0.034004,0.05,347.44,175.0
118,41211,0.07519,,0.025165,0.05,354.03,175.8
119,41386,0.03529,,0.021525,0.05,308.52,176.4
120,41579,0.02273,0.22750000000000004,0.033367,0.05,37.91,181.5
121,41660,0.0,,0.010277,0.05,305.4,181.7
122,42106,0.10063,,0.020332,0.05,363.82,183.0
123,42492,0.32292,,0.1021,0.05,339.26,184.1
124,42902,0.18447,,0.025754,0.05,325.22,185.4
125,43071,0.0,,0.009808,0.05,313.08,185.9
126,43488,0.10156,,0.007482,0.05,332.11,187.2
127,43592,0.00794,,0.017977,0.05,309.19,187.5
128,43733,0.0,,0.060619,0.05,297.47,188.0
129,44223,0.13669,,0.005827,0.05,340.21,189.4
130,44631,0.05147,0.057499999999999996,0.01632,0.05,83.63,194.3
131,45177,0.14208,,0.006683,0.05,336.1,195.9
132,45556,0.05674,,0.00577,0.05,355.53,197.0
133,45688,0.0,,0.012055,0.05,300.68,197.4
134,45914,0.11268,,0.01119,0.05,314.8,198.2
135,46317,0.2,,0.031976,0.05,321.37,199.4
136,46485,0.0,,0.0283,0.05,313.44,200.0
137,47003,0.03571,,0.003404,0.05,346.1,201.5
138,47049,0.0,,0.013621,0.05,281.55,201.6
139,47416,0.02454,,0.014772,0.05,372.74,202.6
140,47702,0.02564,0.02,0.041481,0.05,72.33,206.6
141,47744,0.0,,0.014823,0.05,261.72,206.7
142,48005,0.1,,0.040156,0.05,311.29,207.6
143,48048,0.0,,0.051173,0.05,266.78,207.7
144,48215,0.0,,0.024,0.05,307.25,208.3
145,48312,0.0,,0.037914,0.05,281.47,208.6
146,48516,0.0,,0.053192,0.05,335.17,209.2
147,48890,0.30526,,0.098155,0.05,316.49,210.4
148,49091,0.07407,,0.036751,0.05,309.15,211.1
149,49254,0.12048,,0.021346,0.05,304.26,211.6
150,49413,0.10909,0.1775,0.025431,0.05,42.16,215.4
151,49675,0.19444,,0.008085,0.05,304.57,216.3
152,49852,0.03896,,0.047588,0.05,309.16,216.8
153,50318,0.18824,,0.046369,0.05,309.39,218.3
154,50514,0.10377,,0.060667,0.05,280.94,219.0
155,50749,0.03922,,0.029537,0.05,336.57,219.7
156,51679,0.3871,,0.0554,0.05,340.69,222.5
157,51794,0.0,,0.02195,0.05,312.18,222.8
158,52072,0.07216,,0.016854,0.05,335.87,223.7
159,52211,0.1875,,0.033459,0.05,296.74,224.2
160,52365,0.25806,0.1125,0.030261,0.05,43.88,227.7
161,52617,0.0597,,0.006942,0.05,303.25,228.5
162,52696,0.0,,0.013164,0.05,299.55,228.8
163,52861,0.18182,,0.01446,0.05,318.21,229.3
164,53431,0.225,,0.018479,0.05,340.52,231.0
165,53599,0.0,,0.009688,0.05,302.75,231.5
166,53950,0.08036,,0.006865,0.05,337.84,232.6
167,54337,0.08889,,0.004308,0.05,322.5,233.8
168,54524,0.00714,,0.007327,0.05,302.85,234.4
169,54836,0.05185,,0.006418,0.05,314.2,235.4
170,54928,0.0,0.0125,0.012611,0.05,30.19,238.4
171,55072,0.01408,,0.009359,0.05,317.2,238.9
172,55163,0.0,,0.032047,0.05,270.2,239.2
173,55415,0.0,,0.027512,0.05,342.7,240.0
174,55609,0.0,,0.00641,0.05,309.41,240.6
175,55805,0.0119,,0.016747,0.05,333.96,241.2
176,55966,0.0,,0.010665,0.05,323.61,241.7
177,56125,0.0,,0.011653,0.05,305.61,242.2
178,56348,0.0,,0.008657,0.05,316.47,242.9
179,56795,0.0303,,0.030503,0.05,321.78,244.3
180,57255,0.01899,0.0225,0.012859,0.05,103.1,248.8
181,57311,0.0,,0.04643,0.05,279.13,249.0
182,57481,0.01961,,0.031714,0.05,308.71,249.5
183,57857,0.04217,,0.006138,0.05,325.85,250.7
184,58071,0.0,,0.008896,0.05,318.23,251.4
185,58413,0.00592,,0.004847,0.05,348.92,252.3
186,58728,0.02424,,0.009826,0.05,345.43,253.3
187,59121,0.01036,,0.015482,0.05,364.84,254.3
188,59199,0.0,,0.010048,0.05,291.57,254.6
189,59709,0.19417,,0.014294,0.05,343.93,256.1
190,60183,0.05556,0.0425,0.009669,0.05,97.66,260.9
191,60335,0.0,,0.010851,0.05,329.85,261.4
192,60645,0.0678,,0.013419,0.05,341.46,262.3
193,61068,0.03763,,0.01812,0.05,334.21,263.6
194,61144,0.0,,0.080958,0.05,285.75,263.9
195,61428,0.15854,,0.060295,0.05,292.97,264.8
196,61631,0.10465,,0.043137,0.05,297.07,265.5
197,61822,0.0084,,0.024818,0.05,313.9,266.1
198,62006,0.0,,0.009188,0.05,318.12,266.7
199,62336,0.18987,,0.014736,0.05,335.12,267.7
200,62774,0.09286,0.085,0.01646,0.05,89.66,272.6
201,63046,0.03352,,0.036401,0.05,310.15,273.5
202,63072,0.0,,0.037419,0.05,270.55,273.6
203,63613,0.1129,,0.021426,0.05,338.09,275.2
204,63639,0.0,,0.01231,0.05,277.18,275.3
205,63678,0.0,,0.073168,0.05,255.22,275.4
206,63787,0.0,,0.014395,0.05,306.59,275.8
207,64129,0.07558,,0.003591,0.05,333.32,276.8
208,64400,0.04895,,0.008594,0.05,322.48,277.7
209,64814,0.01058,,0.026704,0.05,358.82,278.8
210,64895,0.0,0.12,0.030279,0.05,20.01,282.9
211,65081,0.02727,,0.022292,0.05,311.24,283.5
212,65400,0.33333,,0.116131,0.05,353.68,284.4
213,65534,0.0,,0.006804,0.05,316.12,284.8
214,66051,0.06627,,0.008842,0.05,326.66,286.4
215,66360,0.03704,,0.008937,0.05,346.97,287.3
216,66670,0.08182,,0.006161,0.05,314.04,288.3
217,67106,0.1039,,0.00932,0.05,319.78,289.6
218,67180,0.0,,0.03449,0.05,283.01,289.9
219,67470,0.0,,0.00363,0.05,311.36,290.8
220,67602,0.0,0.017499999999999998,0.035937,0.05,43.35,293.9
221,67820,0.0137,,0.005802,0.05,310.12,294.6
222,67874,0.0,,0.013124,0.05,257.43,294.8
223,68369,0.01538,,0.002966,0.05,307.67,296.4
224,68566,0.0,,0.007551,0.05,349.12,297.0
225,68987,0.04487,,0.004358,0.05,326.39,298.3
226,69175,0.0,,0.014544,0.05,326.74,298.8
227,69489,0.00654,,0.001778,0.05,315.95,299.8
228,69872,0.03497,,0.003483,0.05,311.28,301.1
229,70244,0.0,,0.00528,0.05,323.72,302.2
230,70733,0.06579,0.0075,0.009759,0.05,111.7,306.6
231,71278,0.10577,,0.009768,0.05,358.69,308.1
232,71744,0.00719,,0.004248,0.05,347.98,309.5
233,72216,0.02717,,0.00146,0.05,315.45,311.0
234,72533,0.125,,0.013026,0.05,326.42,311.9
235,72987,0.0458,,0.006799,0.05,336.2,313.3
236,73285,0.07746,,0.006196,0.05,289.41,314.3
237,73372,0.0,,0.010789,0.05,268.42,314.7
238,73607,0.03279,,0.007041,0.05,324.32,315.4
239,74267,0.21608,,0.072249,0.05,322.15,317.4
240,74729,0.24719,0.10750000000000001,0.040249,0.05,83.65,323.0
241,74908,0.00862,,0.031012,0.05,335.4,323.5
242,75197,0.15278,,0.027708,0.05,322.91,324.4
243,75463,0.09302,,0.01462,0.05,331.25,325.2
244,75831,0.03061,,0.006492,0.05,363.56,326.2
245,76088,0.04615,,0.018689,0.05,325.89,327.0
246,76864,0.21134,,0.013484,0.05,339.71,329.3
247,77110,0.14925,,0.005833,0.05,323.1,330.1
248,77310,0.0,,0.007712,0.05,345.54,330.6
249,77437,0.01667,0.185,0.021521,0.05,24.84,335.8
