iter,steps,eta_train,eta_val,loss,epsilon,sps,elapsed_s
74,32145,0.37838,,0.056968,0.1778,304.96,130.0
75,32684,0.35065,,0.005693,0.1667,321.79,131.7
76,33209,0.53333,,0.115355,0.1556,320.18,133.3
77,33415,0.2,,0.013935,0.1444,302.44,134.0
78,34215,0.53191,,0.061581,0.1333,326.14,136.5
79,34573,0.26,,0.044368,0.1222,303.53,137.7
80,35171,0.30387,0.375,0.014929,0.1111,98.41,143.7
81,35289,0.13793,,0.10537,0.1,288.96,144.2
82,35504,0.62,,0.146037,0.0889,318.49,144.8
83,35901,0.12941,,0.041347,0.0778,307.69,146.1
84,36456,0.64286,,0.160647,0.0667,324.99,147.8
85,36574,0.25,,0.030557,0.0556,301.32,148.2
86,36726,0.30952,,0.009978,0.05,304.64,148.7
87,36907,0.11667,,0.043767,0.05,315.2,149.3
88,37396,0.27007,,0.01679,0.05,334.51,150.8
89,37609,0.40476,,0.076353,0.05,323.87,151.4
90,37860,0.41071,0.3275,0.05938,0.05,44.45,157.1
91,38376,0.35135,,0.005696,0.05,306.77,158.8
92,38811,0.32759,,0.00682,0.05,327.01,160.1
93,39330,0.19444,,0.036385,0.05,342.31,161.6
94,39728,0.22656,,0.011405,0.05,333.53,162.8
95,40565,0.53977,,0.083492,0.05,341.41,165.3
96,40904,0.11111,,0.05818,0.05,341.29,166.3
97,41200,0.03947,,0.071816,0.05,344.16,167.1
98,41443,0.32558,,0.029772,0.05,362.19,167.8
99,42166,0.52857,,0.110859,0.05,351.38,169.9
100,42262,0.0,0.2925,0.057301,0.05,17.66,175.3
101,43026,0.53548,,0.131371,0.05,339.46,177.6
102,43459,0.52778,,0.148268,0.05,354.85,178.8
103,43767,0.15625,,0.015435,0.05,335.28,179.7
104,44431,0.36496,,0.010807,0.05,345.1,181.6
105,44560,0.69565,,0.434834,0.05,315.53,182.0
106,45069,0.31579,,0.013859,0.05,325.53,183.6
107,45538,0.26446,,0.00557,0.05,327.66,185.0
108,46166,0.16149,,0.082802,0.05,336.5,186.9
109,46672,0.23729,,0.006695,0.05,359.89,188.3
110,47459,0.4,0.1675,0.011048,0.05,119.75,194.9
111,47632,0.01681,,0.040571,0.05,363.1,195.4
112,47776,0.01205,,0.056718,0.05,352.98,195.8
113,47876,0.07143,,0.097683,0.05,292.92,196.1
114,48195,0.60938,,0.254964,0.05,335.89,197.1
115,48402,0.27451,,0.012245,0.05,311.85,197.8
116,48769,0.20588,,0.008385,0.05,335.71,198.9
117,49267,0.12281,,0.020162,0.05,360.95,200.2
118,49667,0.03846,,0.019625,0.05,323.53,201.5
119,50230,0.31776,,0.012859,0.05,349.19,203.1
120,50309,0.02381,0.23499999999999996,0.019558,0.05,15.75,208.1
121,50443,0.04,,0.033291,0.05,324.24,208.5
122,51025,0.47475,,0.121849,0.05,354.38,210.2
123,51566,0.17763,,0.008587,0.05,323.16,211.8
124,52382,0.23913,,0.034899,0.05,357.52,214.1
125,52428,0.05,,0.051027,0.05,268.06,214.3
126,52508,0.07692,,0.059588,0.05,275.22,214.6
127,52617,0.0,,0.073801,0.05,300.37,215.0
128,52963,0.07778,,0.027838,0.05,377.11,215.9
129,53917,0.51546,,0.105086,0.05,336.89,218.7
130,54451,0.38411,0.33499999999999996,0.05294,0.05,89.66,224.7
131,54746,0.40278,,0.125502,0.05,327.22,225.6
132,54961,0.02083,,0.016557,0.05,316.69,226.3
133,55255,0.35955,,0.033943,0.05,307.22,227.2
134,55266,0.0,,0.103421,0.05,272.72,227.3
135,55358,0.07895,,0.026763,0.05,283.87,227.6
136,55531,0.03478,,0.068942,0.05,330.22,228.1
137,55646,0.0,,0.040079,0.05,322.17,228.5
138,55861,0.05825,,0.03193,0.05,336.84,229.1
139,56639,0.52973,,0.116271,0.05,329.45,231.5
140,56853,0.42,0.3075,0.041247,0.05,46.76,236.1
141,57360,0.24375,,0.00972,0.05,310.38,237.7
142,57864,0.26627,,0.015037,0.05,324.99,239.3
143,58275,0.25714,,0.013673,0.05,334.23,240.5
144,58357,0.0,,0.063455,0.05,294.94,240.8
145,58672,0.15833,,0.034038,0.05,316.7,241.8
146,58797,0.1087,,0.026643,0.05,320.72,242.2
147,59113,0.25862,,0.01629,0.05,341.24,243.1
148,59264,0.0,,0.032107,0.05,341.06,243.5
149,59332,0.04,,0.0216,0.05,286.02,243.8
150,59483,0.09459,0.155,0.017995,0.05,33.68,248.3
151,60032,0.28846,,0.064833,0.05,349.25,249.8
152,60094,0.0,,0.0146,0.05,266.96,250.1
153,60144,0.04545,,0.031044,0.05,257.8,250.3
154,60178,0.0,,0.131832,0.05,286.54,250.4
155,60756,0.31111,,0.052112,0.05,371.38,251.9
156,60944,0.0,,0.016017,0.05,324.2,252.5
157,61342,0.0,,0.009679,0.05,340.1,253.7
158,61452,0.0,,0.016273,0.05,317.88,254.1
159,61811,0.09524,,0.009329,0.05,344.7,255.1
160,61871,0.0,0.08,0.012225,0.05,11.66,260.2
161,61963,0.06593,,0.01006,0.05,326.38,260.5
162,62023,0.0,,0.016345,0.05,273.79,260.8
163,62590,0.05319,,0.01784,0.05,332.73,262.5
164,62716,0.05926,,0.00527,0.05,310.01,262.9
165,63270,0.08434,,0.010215,0.05,321.78,264.6
166,63468,0.0,,0.029112,0.05,331.7,265.2
167,63899,0.08065,,0.011284,0.05,356.75,266.4
168,64113,0.375,,0.078452,0.05,331.07,267.1
169,64441,0.14815,,0.015383,0.05,311.35,268.1
170,64822,0.13924,0.1825,0.022139,0.05,64.83,274.0
171,65130,0.03086,,0.008476,0.05,339.99,274.9
172,65826,0.46094,,0.120096,0.05,347.75,276.9
173,65958,0.06897,,0.015405,0.05,314.88,277.3
174,66235,0.11905,,0.00818,0.05,307.55,278.2
175,66311,0.07143,,0.017182,0.05,296.48,278.5
176,66948,0.33036,,0.044923,0.05,340.93,280.4
177,67340,0.48077,,0.134886,0.05,369.78,281.4
178,67760,0.36923,,0.09111,0.05,363.12,282.6
179,68782,0.13568,,0.014721,0.05,361.91,285.4
180,69310,0.11446,0.16250000000000003,0.018526,0.05,79.47,292.1
181,69532,0.05882,,0.05815,0.05,325.99,292.7
182,69992,0.08434,,0.080003,0.05,311.46,294.2
183,70275,0.01493,,0.044203,0.05,337.96,295.1
184,70433,0.0,,0.030458,0.05,333.33,295.5
185,70590,0.0,,0.023351,0.05,333.77,296.0
186,71657,0.23737,,0.017236,0.05,352.45,299.0
187,72054,0.01948,,0.015529,0.05,331.47,300.2
188,72236,0.0,,0.028546,0.05,332.56,300.8
189,72416,0.0,,0.009232,0.05,334.47,301.3
190,72983,0.02516,0.15,0.029486,0.05,88.1,307.8
191,73326,0.06604,,0.024637,0.05,318.24,308.9
192,73654,0.12698,,0.006693,0.05,350.59,309.8
193,74354,0.19251,,0.030162,0.05,350.66,311.8
194,74489,0.16667,,0.015021,0.05,329.7,312.2
195,74824,0.25882,,0.089261,0.05,329.61,313.2
196,75265,0.26966,,0.102511,0.05,333.65,314.6
197,75595,0.09677,,0.016685,0.05,310.72,315.6
198,75811,0.25581,,0.020228,0.05,302.09,316.3
199,75993,0.16216,,0.016765,0.05,326.12,316.9
200,76658,0.45736,0.20749999999999996,0.120997,0.05,92.15,324.1
201,76874,0.11765,,0.020525,0.05,321.65,324.8
202,77358,0.13571,,0.00668,0.05,353.22,326.2
203,77466,0.30769,,0.051375,0.05,313.01,326.5
204,78036,0.17045,,0.041237,0.05,345.19,328.2
205,78357,0.14815,,0.00888,0.05,335.39,329.1
206,78714,0.1371,,0.0449,0.05,318.53,330.3
207,79031,0.41333,,0.03403,0.05,323.29,331.2
208,79103,0.0,,0.046711,0.05,257.93,331.5
209,79471,0.12963,,0.011802,0.05,322.64,332.7
210,79980,0.1641,0.29000000000000004,0.003304,0.05,87.2,338.5
211,80287,0.25,,0.054791,0.05,316.14,339.5
212,80595,0.28736,,0.017479,0.05,314.92,340.5
213,80925,0.34884,,0.08879,0.05,325.74,341.5
214,81286,0.09494,,0.016787,0.05,329.72,342.6
215,81362,0.0,,0.037369,0.05,293.52,342.8
216,81498,0.0,,0.062881,0.05,308.47,343.3
217,81687,0.29787,,0.014768,0.05,314.55,343.9
218,82313,0.52459,,0.035435,0.05,344.47,345.7
219,82580,0.09167,,0.027225,0.05,317.43,346.5
220,82893,0.08333,0.3075,0.020346,0.05,57.47,352.0
221,83348,0.14286,,0.076051,0.05,310.92,353.5
222,83518,0.01064,,0.017168,0.05,308.85,354.0
223,84024,0.13415,,0.003499,0.05,356.14,355.4
224,84221,0.14286,,0.010897,0.05,340.04,356.0
225,84764,0.26984,,0.009425,0.05,324.8,357.7
226,85120,0.06154,,0.006261,0.05,330.22,358.8
227,85587,0.26606,,0.01133,0.05,336.54,360.2
228,86016,0.18966,,0.006926,0.05,341.37,361.4
229,86368,0.0991,,0.00942,0.05,331.46,362.5
230,86794,0.13978,0.1675,0.005919,0.05,80.74,367.8
231,87069,0.21053,,0.00606,0.05,343.07,368.6
232,87388,0.06818,,0.011454,0.05,313.59,369.6
233,87750,0.14444,,0.008236,0.05,340.76,370.7
234,87979,0.02857,,0.031027,0.05,336.32,371.3
235,88285,0.11364,,0.007265,0.05,326.44,372.3
236,88950,0.10326,,0.005629,0.05,315.11,374.4
237,89280,0.01639,,0.015164,0.05,353.49,375.3
238,89748,0.06211,,0.011219,0.05,347.41,376.7
239,90231,0.11409,,0.005801,0.05,323.23,378.2
240,90856,0.0567,0.017499999999999998,0.012706,0.05,130.23,383.0
241,91222,0.00503,,0.007253,0.05,369.68,384.0
242,91273,0.0303,,0.099412,0.05,293.0,384.2
243,91733,0.0,,0.012261,0.05,364.48,385.4
244,91903,0.00599,,0.021458,0.05,357.3,385.9
245,92129,0.0,,0.012587,0.05,358.11,386.5
246,92280,0.01852,,0.020264,0.05,305.38,387.0
247,92389,0.0,,0.067944,0.05,299.18,387.4
248,92796,0.0198,,0.033396,0.05,331.76,388.6
249,93053,0.0087,0.017499999999999998,0.014702,0.05,61.99,392.8
